0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-41.11007176,-46.7492696,-40.35321642,-58.34769051,-46.99192624,-76.40090416,-44.96655621,-82.73123016,-67.11381018,-59.76241478,-49.56052985,-48.14246481,-66.57957522,-33.79883249,-49.49661907,-49.38412422,-47.65682084,-51.33726128,-63.54538196,-80.75372697,-78.20766848,-69.44730462,-36.17680401,-61.68065927,-60.74684813,-81.66802783,-49.64917946,-47.1065046,-62.58836054,-69.09311018,-73.35454484,-62.83621052,-62.67695743,-53.53257501,-53.71757343,-81.12127,-85.78821463,-59.03792374,-52.95616287,-49.12605644,-58.2856234,-42.70458933,-54.30160823,-37.28202496,-53.35503156,-71.63467292,-53.28767625,-51.73687407,-59.03311799,-99.00665472,-52.99396268,-63.99792049,-115.2269679,-57.78491483,-53.70171434,-84.31772709,-94.85779942,-49.19352504,-56.18526427,-39.37136885,-69.63024606,-58.8365018,-83.28087397,-57.52221009,-46.54718184,-73.94923443,-98.64413358,-79.79869985,-61.69757565,-66.57645699,-87.48619627,-49.56188678,-129.3305299,-67.86354388,-60.39748815,-71.92069765,-59.38474985,-54.2401793,-74.53742021,-84.35671108,-79.18323104,-55.88486535,-69.09804173,-64.51751662,-104.5103501,-86.96190734,-70.17152568,-120.1003969,-50.81736644,-71.07697565,-65.23177907,-63.04129031,-84.0582253,-73.66922891,-113.7721436,-70.4929963,-90.1676708,-54.75261996,-49.08832889,-48.18984477,-68.41921408,-93.90038749,-83.66385368,-63.95587702,-83.68533698,-59.75802198,-58.38579648,-36.90593258,-83.83270921,-109.9335218,-109.6130344,-93.03280365,-116.6341769,-54.60229894,-79.53540757,-69.80163068,-59.90188738,-63.06760543,-75.81150007,-95.03468012,-55.07373599,-84.29303065,-78.26529845,-66.38143303,-76.09122469,-71.11083354,-52.6531942,-58.27610774,-61.31169174,-56.92862315,-49.33351257,-71.49927993,-72.55197303,-95.98985408,-108.9455329,-99.3599506,-67.22026065,-114.139815,-75.96300256,-124.7873213,-77.39243841,-119.9771331,-101.7661406,-92.97158169,-88.96271298,-112.9873713,-83.84119171,-96.60711899,-126.7296801,-77.34916207,-82.61441696,-50.20850252,-109.6692696,-63.84800194,-98.32243602,-79.76212594,-56.58711298,-51.18162004,-58.60018221,-61.09812159,-47.56910904,-66.20328321,-59.64505377,-52.97566137,-72.93650816,-99.16370261,-95.9544806,-89.44390276,-105.3338927,-101.3278744,-90.26980024,-80.44238911,-89.63081698,-69.97667243,-102.3311078,-118.9378312,-68.5648639,-83.14953059,-96.27138067,-89.14266206,-114.7063055,-99.12269909,-119.431886,-122.6876609,-64.48612775,-51.57745734,-103.9574184,-65.53649437,-130.435827,-73.5592301,-82.09377506,-54.58262642,-59.30655615,-45.84400849,-55.72324456,-72.17673642,-67.68151674,-63.11546525,-79.77064562,-137.4598072
-40.574,-46.478,-40.23,-57.891,-47.148,-75.654,-45.376,-82.612,-66.578,-60.761,-49.021,-47.464,-66.815,-34.401,-50.102,-49.547,-46.952,-51.656,-64.103,-81.24,-78.557,-70.134,-36.193,-63.036,-60.784,-81.26,-50.757,-48.039,-62.911,-68.856,-73.235,-63.261,-63.072,-53.671,-54.577,-81.534,-86.29,-60.262,-52.66,-49.237,-58.828,-44.076,-54.402,-38.238,-53.93,-71.796,-53.879,-52.007,-58.658,-99.541,-52.76,-64.61,-115.909,-57.336,-53.71,-84.953,-94.104,-49.847,-55.916,-39.085,-69.179,-59.124,-83.778,-58.331,-47.192,-74.462,-99.522,-79.998,-61.34,-66.465,-87.658,-49.616,-129.896,-68.647,-59.693,-72.667,-59.121,-54.567,-74.791,-84.158,-79.885,-55.631,-69.452,-65.203,-104.806,-87.266,-69.808,-120.298,-51.146,-71.153,-65.09,-63.288,-84.523,-74.681,-115.502,-70.543,-89.953,-54.973,-49.364,-48.571,-68.599,-94.321,-84.233,-64.185,-84.01,-60.46,-57.842,-37.435,-84.068,-110.536,-109.993,-92.642,-116.473,-55.22,-80.001,-69.285,-59.653,-62.481,-76.215,-95.286,-56.527,-85.009,-79.125,-65.971,-75.995,-70.806,-52.933,-58.539,-61.65,-57.288,-49.767,-71.984,-72.93,-96.579,-108.863,-100.185,-67.015,-114.781,-76.982,-124.776,-78.49,-120.855,-103.041,-93.374,-88.999,-113.685,-84.073,-96.339,-126.33,-76.112,-82.966,-49.851,-110.223,-63.978,-98.222,-80.816,-56.876,-50.947,-58.234,-61.179,-47.959,-66.442,-59.826,-53.377,-73.387,-99.834,-96.11,-90.052,-106.199,-101.794,-90.463,-80.038,-90.452,-70.259,-102.878,-119.597,-69.185,-83.311,-96.671,-89.514,-115.379,-98.301,-119.356,-122.755,-63.892,-51.388,-104.454,-63.78,-130.786,-73.724,-82.468,-54.318,-58.856,-45.039,-56.056,-72.449,-67.994,-63.474,-80.481,-138.342
-40.25073239,-46.34044856,-40.07347114,-57.53079396,-47.23533586,-74.86242677,-45.48269403,-82.58917999,-66.10691363,-61.65883375,-48.58968795,-46.85171228,-67.03639802,-35.04626883,-50.7602699,-49.3852064,-46.42179002,-52.10452372,-64.47907843,-81.58032397,-79.16375304,-70.52181016,-36.34034812,-64.45671856,-60.89707405,-80.92208559,-51.5996809,-48.83253613,-63.24978685,-68.6947267,-73.06994074,-63.70848829,-63.33721669,-54.00043728,-55.1897162,-82.10529706,-86.58135444,-61.16611693,-52.3711668,-49.5116692,-59.40665964,-45.72320068,-54.57669784,-39.1633914,-54.1916526,-71.91359056,-54.54484724,-52.32050421,-58.26246261,-99.88328046,-52.37136511,-65.2750619,-116.3539613,-56.96886785,-53.83705149,-85.6772358,-92.92409171,-50.73553997,-55.690964,-38.77966194,-68.75302043,-59.25034246,-84.15672123,-58.89161761,-47.75026953,-75.14888568,-100.2162494,-80.36167822,-61.24573528,-66.56566901,-87.80644,-50.04876434,-130.2818561,-69.0131631,-58.98039944,-73.49082877,-58.91496407,-54.86294383,-74.84912697,-83.91990782,-80.48999621,-55.13025102,-69.81225815,-65.95798196,-105.1319538,-87.47780426,-69.59277134,-120.1003675,-51.65643374,-70.95523542,-64.90837476,-63.35677223,-85.05508694,-75.50672981,-117.3578,-70.79285202,-89.86037245,-55.1715861,-49.61614424,-48.93655776,-68.8045443,-94.67384152,-84.8802733,-64.3104512,-84.12427938,-61.30108475,-57.15853228,-37.95256699,-84.52610263,-110.9906979,-110.0902429,-92.25359555,-116.0617751,-55.88665484,-80.13584716,-68.53783167,-59.69516598,-62.05073272,-76.59928274,-95.50036784,-58.01443717,-85.63491575,-79.86785322,-65.68745286,-75.89897916,-70.72129831,-53.19315922,-58.78707986,-61.97311011,-57.60251572,-50.19149072,-72.48077084,-73.26735735,-97.17708858,-108.7536362,-101.0318692,-66.7789763,-115.3600714,-78.07697522,-124.3560532,-79.64153582,-121.7066171,-104.3979586,-93.7179564,-88.88479781,-114.2949389,-84.42016019,-96.14160539,-125.9709064,-74.93530142,-83.53075498,-49.64216395,-110.8007874,-64.13134031,-98.18607616,-81.72359622,-57.26890465,-50.72988347,-57.98782802,-61.47052473,-48.34154063,-66.66963585,-60.02358816,-53.80236734,-73.80292474,-100.4948903,-96.27084484,-90.66329646,-107.0059915,-102.3033342,-90.58306766,-79.78546445,-91.2719385,-70.62820852,-103.3842474,-120.3000427,-69.60506363,-83.74288342,-96.94198504,-90.03649046,-115.9015935,-97.78683877,-119.3877307,-122.6867909,-63.36484954,-51.198364,-104.9804585,-62.11364517,-131.2177673,-73.97640787,-82.88832329,-54.17488683,-58.59763498,-44.28545189,-56.40697458,-72.71289783,-68.33482915,-63.86420497,-81.13611153,-139.2190736
-40.151,-46.314,-39.942,-57.25,-47.294,-74.115,-45.347,-82.708,-65.694,-62.496,-48.256,-46.386,-67.175,-35.88,-51.397,-48.955,-46.195,-52.638,-64.617,-81.967,-80.085,-70.693,-36.705,-65.83,-61.023,-80.642,-52.109,-49.446,-63.747,-68.686,-72.925,-64.267,-63.605,-54.476,-55.465,-82.771,-86.645,-61.649,-52.145,-50.075,-60.107,-47.639,-54.897,-40.03,-54.168,-72.024,-55.241,-52.6,-57.822,-99.988,-51.924,-66.11,-116.706,-56.636,-53.937,-86.537,-91.442,-51.879,-55.536,-38.47,-68.322,-59.211,-84.372,-59.164,-48.339,-76.09,-100.857,-80.851,-61.394,-66.8,-87.881,-50.821,-130.507,-69.019,-58.323,-74.225,-58.736,-55.112,-74.725,-83.61,-80.958,-54.467,-70.262,-66.831,-105.471,-87.715,-69.504,-119.578,-52.239,-70.499,-64.633,-63.272,-85.69,-76.034,-119.168,-71.154,-89.85,-55.367,-49.852,-49.276,-69.011,-94.936,-85.613,-64.261,-83.998,-62.197,-56.416,-38.497,-85.165,-111.378,-109.989,-92.041,-115.462,-56.459,-79.925,-67.654,-60.049,-61.835,-76.999,-95.665,-59.389,-86.076,-80.44,-65.506,-75.792,-70.802,-53.442,-59.02,-62.27,-57.86,-50.588,-72.972,-73.564,-97.752,-108.671,-101.828,-66.528,-115.878,-79.221,-123.631,-80.933,-122.523,-105.871,-94.055,-88.753,-114.731,-84.73,-95.991,-125.634,-73.916,-84.26,-49.6,-111.409,-64.252,-98.188,-82.379,-57.68,-50.466,-57.848,-61.883,-48.711,-66.896,-60.243,-54.216,-74.18,-101.129,-96.449,-91.253,-107.726,-102.845,-90.652,-79.673,-92.116,-71.019,-103.98,-121.081,-69.893,-84.458,-97.089,-90.568,-116.147,-97.577,-119.57,-122.562,-62.979,-51.019,-105.49,-60.564,-131.615,-74.149,-83.236,-54.081,-58.48,-43.65,-56.773,-72.979,-68.711,-64.257,-81.723,-140.057
-40.2899902,-46.38781709,-39.92607915,-57.04601631,-47.39612074,-73.52648733,-45.08348724,-83.01790353,-65.32686396,-63.33102903,-48.02917203,-46.1503575,-67.17766218,-37.05061731,-51.95216001,-48.35976618,-46.40931382,-53.22132172,-64.5203616,-82.60184158,-81.38261859,-70.69994011,-37.38558981,-67.0531565,-61.09594456,-80.41612289,-52.27733493,-49.87989729,-64.54828289,-68.96271875,-72.84290954,-64.9922363,-64.0449696,-55.06066211,-55.37272649,-83.46102738,-86.49490683,-61.66888122,-52.04126833,-51.05024284,-61.05216323,-49.77791624,-55.4041083,-40.83102356,-53.93362665,-72.19955868,-55.93820525,-52.77376728,-57.3361724,-99.84264989,-51.55011394,-67.24413433,-117.1540012,-56.32711122,-53.89219598,-87.51688765,-89.82207112,-53.23756147,-55.49992601,-38.20422226,-67.88915626,-59.01473638,-84.38563703,-59.15339448,-49.1142558,-77.36839124,-101.6101992,-81.42096749,-61.73874658,-67.11835414,-87.79150872,-51.85316153,-130.5700601,-68.77911805,-57.82428384,-74.66579011,-58.57725176,-55.29758329,-74.43799369,-83.19446642,-81.28531757,-53.80861485,-70.90304911,-67.87090981,-105.804238,-88.07665467,-69.55406086,-118.7833748,-52.79751407,-69.85066724,-64.20019858,-63.10161487,-86.48625778,-76.1840563,-120.7245424,-71.53513879,-89.90489853,-55.58056366,-50.07779121,-49.57504241,-69.18761,-95.08475278,-86.4236235,-64.00568445,-83.65476582,-63.0725125,-55.74386972,-39.14729774,-85.89890883,-111.785887,-109.7783536,-92.20868444,-114.711709,-56.80658959,-79.35232585,-66.72050569,-60.66781025,-61.85837955,-77.48199895,-95.80635725,-60.52083427,-86.22323195,-80.81693161,-65.41554936,-75.67804428,-71.00372059,-53.69108129,-59.23875008,-62.52845328,-58.05260168,-50.9340731,-73.43148887,-73.82129866,-98.26428587,-108.6671899,-102.4934456,-66.29809581,-116.3284095,-80.40849295,-122.7769676,-82.41078522,-123.2517432,-107.4289049,-94.39542213,-88.7129156,-114.8944257,-84.88454948,-95.80902435,-125.3061779,-73.10861072,-85.07159808,-49.75263168,-112.0934801,-64.28313805,-98.20713498,-82.71814207,-58.03202451,-50.11366477,-57.81426178,-62.34508502,-49.06011045,-67.12648895,-60.48653853,-54.57594131,-74.51313211,-101.7147006,-96.65387807,-91.79126622,-108.3435198,-103.397175,-90.68764413,-79.67978587,-93.03703457,-71.34223749,-104.7956761,-121.9307325,-70.1245384,-85.40517211,-97.10566774,-90.93228596,-115.9906605,-97.5925178,-119.9463042,-122.441914,-62.84112135,-50.87986271,-105.9685221,-59.13903757,-131.8750029,-74.09142724,-83.40873445,-53.98608235,-58.46384489,-43.21353523,-57.14553266,-73.25044309,-69.12342167,-64.61251352,-82.22974896,-140.8177396
-40.706,-46.657,-40.181,-56.922,-47.622,-73.28,-44.868,-83.582,-64.983,-64.29,-48.058,-46.189,-67.15,-38.607,-52.406,-47.79,-47.153,-53.85,-64.352,-83.583,-83.042,-70.364,-38.441,-68.144,-61.131,-80.245,-52.267,-50.236,-65.713,-69.758,-72.765,-65.725,-64.794,-55.77,-55.136,-84.169,-86.217,-61.374,-52.091,-52.449,-62.404,-51.937,-55.988,-41.59,-53.615,-72.53,-56.643,-52.878,-56.858,-99.551,-51.436,-68.719,-117.964,-56.188,-53.857,-88.395,-88.285,-54.527,-55.646,-38.118,-67.555,-58.727,-84.207,-58.964,-50.213,-79.065,-102.688,-82.042,-62.164,-67.664,-87.39,-52.96,-130.397,-68.526,-57.65,-74.6,-58.572,-55.427,-74.022,-82.663,-81.521,-53.47,-71.847,-69.165,-106.15,-88.529,-69.9,-117.67,-53.361,-69.231,-63.581,-63.016,-87.521,-76.035,-121.78,-71.873,-90.124,-55.823,-50.297,-49.822,-69.317,-95.128,-87.263,-63.662,-83.244,-63.932,-55.376,-40.053,-86.555,-112.286,-109.55,-92.957,-113.769,-56.992,-78.367,-65.728,-61.363,-62.064,-78.185,-96.066,-61.447,-85.958,-81.048,-65.466,-75.664,-71.383,-53.949,-59.458,-62.746,-58.199,-51.211,-73.834,-74.052,-98.676,-108.779,-102.927,-66.156,-116.647,-81.666,-122.103,-83.901,-123.675,-108.83,-94.629,-88.713,-114.654,-85.02,-95.441,-125.03,-72.428,-85.817,-50.175,-112.988,-64.234,-98.272,-82.832,-58.299,-49.763,-57.964,-62.909,-49.388,-67.36,-60.754,-54.84,-74.814,-102.229,-96.9,-92.271,-108.905,-103.885,-90.697,-79.793,-94.148,-71.432,-105.86,-122.674,-70.359,-86.368,-96.95,-90.948,-115.392,-97.574,-120.558,-122.279,-63.145,-50.874,-106.506,-57.779,-131.991,-73.822,-83.382,-53.987,-58.584,-43.08,-57.515,-73.514,-69.561,-64.874,-82.665,-141.468
-41.43543941,-47.22137898,-40.84831588,-56.88565604,-48.03848895,-73.5518132,-44.86849721,-84.45723785,-64.64225513,-65.49445931,-48.50805594,-46.51835539,-67.2113052,-40.55467913,-52.73997849,-47.43134853,-48.49349591,-54.51082388,-64.29979114,-84.9575617,-85.03083998,-69.47018874,-39.93187208,-69.14131549,-61.16522975,-80.11693475,-52.25108126,-50.62621205,-67.25605428,-71.28931717,-72.62540754,-66.28969081,-65.97645919,-56.6333269,-55.01588905,-84.88246341,-85.89510705,-60.93003556,-52.28136783,-54.24160249,-64.30934996,-53.8845082,-56.52726532,-42.3620872,-53.32991104,-73.10994393,-57.37569542,-52.97882909,-56.44468976,-99.22621383,-51.73478608,-70.54038323,-119.3721868,-56.38136219,-54.01691098,-88.90967028,-87.04801555,-55.46274444,-56.04962408,-38.36825828,-67.42500678,-58.42167812,-83.83693454,-58.69782185,-51.74116554,-81.23093873,-104.2722343,-82.66808817,-62.56417492,-68.59072198,-86.51789577,-53.94886858,-129.9016983,-68.50585073,-57.97482208,-73.84078178,-58.8604615,-55.51558381,-73.52160903,-81.99345234,-81.71071699,-53.75999286,-73.21013221,-70.76582282,-106.5159654,-89.00973012,-70.69592796,-116.1594025,-53.97073208,-68.85646121,-62.78176319,-63.21540712,-88.87168512,-75.69026775,-122.1099557,-72.11419222,-90.60719919,-56.10066283,-50.51218787,-50.00963186,-69.38800481,-95.08613071,-88.0846098,-63.35200049,-82.92087902,-64.75970895,-55.54258684,-41.36471161,-86.94448798,-112.9221498,-109.3765834,-94.47109972,-112.5633272,-57.10224252,-76.90822177,-64.67209355,-61.92762404,-62.37733409,-79.2507632,-96.60284698,-62.22887365,-85.17394269,-81.18874246,-65.70902289,-75.86649739,-72.01188166,-54.2222654,-59.69391794,-62.92206941,-58.32444277,-51.40418965,-74.15964083,-74.27381827,-98.95463127,-109.0366192,-103.0261563,-66.17428746,-116.7703849,-83.03168912,-121.9308477,-85.18157401,-123.5438086,-109.7737196,-94.59692954,-88.67629764,-113.8751735,-85.30949808,-94.72734694,-124.8457622,-71.76942913,-86.3573046,-50.94251753,-114.2393256,-64.12769262,-98.42888696,-82.84039864,-58.47779838,-49.53478686,-58.38286054,-63.64116598,-49.69513737,-67.59215752,-61.04450992,-54.97059325,-75.09866803,-102.6521709,-97.20564528,-92.69563028,-109.4652967,-104.2165761,-90.67797187,-80.00891602,-95.55181501,-71.13172421,-107.1692248,-123.1053516,-70.61464747,-87.07680851,-96.58438895,-90.44860078,-114.3656152,-97.23745442,-121.4480863,-122.0021597,-64.09524056,-51.09724332,-107.2028345,-56.42534542,-131.9941859,-73.40041267,-83.15129095,-54.22130744,-58.88030087,-43.35851691,-57.872142,-73.75307783,-70.00923664,-64.98435091,-83.0420122,-141.9807033
-42.483,-48.093,-41.949,-56.957,-48.65,-74.422,-45.16,-85.662,-64.304,-66.98,-49.472,-47.082,-67.377,-42.824,-52.901,-47.363,-50.463,-55.125,-64.493,-86.671,-87.322,-67.89,-41.965,-70.048,-61.243,-79.967,-52.277,-51.102,-69.1,-73.611,-72.431,-66.66,-67.699,-57.682,-55.173,-85.501,-85.533,-60.384,-52.452,-56.344,-66.816,-55.431,-57.006,-43.299,-53.11,-74.036,-58.176,-53.155,-56.117,-98.903,-52.412,-72.658,-121.418,-56.981,-54.41,-88.847,-86.258,-56.004,-56.82,-39.109,-67.527,-58.15,-83.195,-58.35,-53.699,-83.799,-106.377,-83.172,-62.945,-69.901,-85.033,-54.703,-129.023,-68.902,-58.946,-72.318,-59.47,-55.587,-73.01,-81.093,-81.834,-54.815,-75.117,-72.548,-106.83,-89.475,-71.939,-114.145,-54.592,-68.772,-61.917,-63.917,-90.598,-75.199,-121.623,-72.217,-91.342,-56.413,-50.725,-50.146,-69.401,-94.999,-88.894,-63.068,-82.738,-65.38,-56.354,-43.166,-86.902,-113.643,-109.252,-96.879,-110.99,-57.13,-74.912,-63.665,-62.223,-62.734,-80.777,-97.53,-62.859,-83.825,-81.246,-66.142,-76.338,-72.923,-54.512,-59.955,-63.054,-58.454,-51.512,-74.409,-74.513,-99.088,-109.459,-102.705,-66.418,-116.697,-84.558,-122.5,-86.058,-122.651,-109.935,-94.067,-88.585,-112.444,-85.82,-93.566,-124.729,-71.089,-86.659,-52.085,-115.958,-63.977,-98.746,-82.824,-58.606,-49.541,-59.111,-64.541,-49.981,-67.812,-61.357,-54.949,-75.384,-102.979,-97.599,-93.088,-110.051,-104.285,-90.603,-80.352,-97.251,-70.4,-108.691,-123.065,-70.762,-87.214,-96.025,-89.333,-113.064,-96.381,-122.668,-121.555,-65.852,-51.593,-108.097,-55.092,-131.972,-72.884,-82.715,-54.842,-59.338,-44.155,-58.21,-73.954,-70.452,-64.902,-83.372,-142.349
-43.86777561,-49.28083008,-43.49944758,-57.16675554,-49.47413617,-75.96699844,-45.82578436,-87.22406053,-63.97048278,-68.78596661,-51.04485122,-47.81082126,-67.64539998,-45.36141564,-52.84275532,-47.64716056,-53.11326732,-55.60670193,-65.07032711,-88.69151934,-89.92582128,-65.48756835,-44.67078473,-70.85764619,-61.40264446,-79.7423616,-52.38159884,-51.72627665,-71.18682111,-76.79895241,-72.17766876,-66.82955689,-70.11015814,-58.95846744,-55.74311642,-85.91656816,-85.12327659,-59.76115911,-52.43309322,-58.70679672,-69.99261524,-56.379083,-57.41817774,-44.56820648,-52.98249995,-75.42395944,-59.09252943,-53.4811949,-55.91184315,-98.59899364,-53.40289706,-75.05228829,-124.1309243,-58.02533577,-55.03683138,-87.95957696,-86.04486303,-56.12933276,-58.09441575,-40.5300467,-67.89877044,-57.95518239,-82.16568946,-57.91426062,-56.10143505,-86.70897976,-109.0060361,-83.38587703,-63.29615915,-71.55224444,-82.76841754,-55.1085735,-127.6527789,-69.90310447,-60.7401456,-69.96000448,-60.4332896,-55.66282617,-72.55431349,-79.83593033,-81.86442724,-56.75610588,-77.71095619,-74.3517231,-106.9688843,-89.85053833,-73.58096259,-111.4874768,-55.17117194,-68.99203521,-61.10141364,-65.36588826,-92.7944583,-74.60329589,-120.2481976,-72.15753207,-92.3259948,-56.76166389,-50.93608007,-50.23691553,-69.35173412,-94.89859233,-89.70830804,-62.7655719,-82.73362989,-65.57337517,-57.9101234,-45.56203772,-86.23902247,-114.3499106,-109.1295743,-100.3208794,-108.8984967,-57.04788161,-72.28509675,-62.83587235,-62.1159325,-63.06716528,-82.89141206,-98.98283172,-63.31984976,-81.85321966,-81.22544091,-66.77092663,-77.1464583,-74.15674013,-54.8201081,-60.24720599,-63.13451181,-58.60775186,-51.52901245,-74.5813132,-74.79517931,-99.06029832,-110.0711042,-101.8736887,-66.9539527,-116.4306319,-86.30053731,-124.0461154,-86.34807457,-120.7562792,-108.9404776,-92.74939412,-88.42248154,-110.2134759,-86.61301549,-91.82280245,-124.6526579,-70.36139216,-86.68506284,-53.6232927,-118.2904206,-63.7714474,-99.31796851,-82.85337934,-58.74510194,-49.90908648,-60.20338588,-65.61156695,-50.24321015,-68.00487778,-61.6899237,-54.7511505,-75.68269542,-103.2018515,-98.1095468,-93.46858306,-110.685045,-103.9669672,-90.42645411,-80.83958359,-99.22285744,-69.18291809,-110.4075876,-122.3865419,-70.62766749,-86.41186285,-95.27981621,-87.46721034,-111.6362888,-94.79003295,-124.2990216,-120.8823878,-68.58543187,-52.40780074,-109.2398014,-53.80445263,-132.0361165,-72.33412719,-82.08265357,-56.02666014,-59.94428608,-45.61020826,-58.5202686,-74.10086461,-70.87237961,-64.57905394,-83.66019892,-142.5640542
-45.697,-50.868,-45.617,-57.576,-50.643,-78.344,-47.074,-89.247,-63.636,-71.052,-53.403,-48.657,-68.05,-48.252,-52.582,-48.383,-56.608,-55.908,-66.266,-91.179,-92.997,-62.013,-48.227,-71.563,-61.651,-79.492,-52.685,-52.668,-73.628,-81.178,-71.745,-66.723,-73.543,-60.547,-56.862,-86.079,-84.694,-59.119,-52.165,-61.473,-74.09,-56.46,-57.692,-46.303,-53.043,-77.464,-60.19,-54.003,-55.967,-98.342,-54.708,-77.882,-127.697,-59.499,-55.895,-85.82,-86.54,-55.654,-60.088,-42.966,-68.695,-57.871,-80.575,-57.486,-59.127,-90.046,-112.289,-83.061,-63.432,-73.472,-79.444,-54.989,-125.471,-71.781,-63.677,-66.575,-61.916,-55.748,-72.169,-78.036,-81.818,-59.814,-81.201,-76.057,-106.685,-89.922,-75.548,-107.946,-55.655,-69.579,-60.343,-67.901,-95.712,-73.972,-117.866,-71.972,-93.709,-57.164,-51.143,-50.264,-69.206,-94.766,-90.539,-62.383,-82.991,-65.106,-60.387,-48.81,-84.652,-114.85,-108.879,-105.042,-105.99,-56.843,-68.823,-62.265,-61.429,-63.29,-85.886,-101.231,-63.623,-79.095,-81.177,-67.69,-78.485,-75.823,-55.157,-60.574,-63.14,-58.786,-51.422,-74.65,-75.135,-98.821,-110.933,-100.411,-67.863,-115.935,-88.313,-126.871,-85.893,-117.447,-106.251,-90.199,-88.118,-106.886,-87.834,-89.179,-124.644,-69.575,-86.28,-55.587,-121.562,-63.418,-100.323,-82.998,-59.012,-50.836,-61.818,-66.937,-50.473,-68.148,-62.04,-54.313,-75.99,-103.289,-98.762,-93.829,-111.404,-103.089,-90.056,-81.432,-101.444,-67.263,-112.388,-120.833,-70.011,-84.152,-94.271,-84.522,-110.081,-92.118,-126.533,-119.92,-72.549,-53.652,-110.798,-52.562,-132.339,-71.831,-81.306,-58.034,-60.748,-48.006,-58.787,-74.166,-71.252,-63.927,-83.89,-142.589
-48.01344541,-52.88053513,-48.34450277,-58.21462087,-52.23428231,-81.60211391,-49.01968199,-91.77495773,-63.29280592,-73.84682873,-56.61311858,-49.57077857,-68.60439003,-51.53631058,-52.15667457,-49.59959746,-60.99771716,-56.00895439,-68.20484924,-94.23015894,-96.62421737,-57.36589076,-52.68631302,-72.15865372,-61.97297876,-79.26946767,-53.26639992,-54.03705432,-76.49463051,-86.92398025,-71.03467963,-66.29311174,-78.17810405,-62.47905584,-58.56959887,-85.97813696,-84.27265177,-58.50630217,-51.6421351,-64.736074,-79.23965424,-55.53326172,-57.76996973,-48.53963888,-53.35368196,-80.24793795,-61.49376612,-54.72128003,-56.37213435,-98.14844316,-56.30200302,-81.244355,-132.2021837,-61.33245255,-56.95743295,-82.19322877,-87.77299133,-54.4618491,-62.9019159,-46.58823277,-70.00658377,-57.9086241,-78.33441637,-57.15187676,-62.87063574,-93.84341298,-116.2806845,-82.04177569,-63.19581015,-75.56612471,-74.93510724,-54.24459064,-122.2746616,-74.66415796,-67.90278432,-62.1014809,-64.00725925,-55.84023705,-71.84727843,-75.5940833,-81.71930874,-64.06863501,-85.6570913,-77.58087198,-105.8043461,-89.52535328,-77.74167437,-103.410002,-56.00372987,-70.54425349,-59.62035395,-71.68312047,-99.48879427,-73.36239686,-114.4719783,-71.70662512,-95.5855671,-57.6285645,-51.34148935,-50.21268757,-68.93966386,-94.57874434,-91.38790941,-61.87552709,-83.5523039,-63.85776913,-63.83400257,-53.03537325,-81.97752421,-114.9936388,-108.3953239,-111.1216447,-102.0934123,-56.515638,-64.4413604,-61.97742961,-60.07234354,-63.3377963,-89.91878527,-104.4193845,-63.79102299,-75.48764235,-81.14485398,-68.95064454,-80.4588338,-77.96385959,-55.5265566,-60.93176305,-63.05487055,-58.98105304,-51.16996468,-74.5978429,-75.53397139,-98.34315123,-112.0692509,-98.27790533,-69.16666755,-115.1936602,-90.59973607,-131.0903775,-84.64196543,-112.5172082,-101.5927569,-86.1725226,-87.61732453,-102.3190398,-89.56019227,-85.44971604,-124.7219919,-68.72783235,-85.34084886,-57.95083152,-125.952552,-62.8432026,-101.8645864,-83.2956111,-59.48561003,-52.41720697,-64.02417036,-68.56006267,-50.66338981,-68.22507138,-62.40067174,-53.60012074,-76.29655069,-103.2216523,-99.55917862,-94.15678436,-112.2267822,-101.5611822,-89.42928573,-82.07327774,-103.868903,-64.51576084,-114.6662296,-118.2928545,-68.79844427,-80.15633429,-92.9471019,-80.3203767,-108.3813103,-88.18361846,-129.4713027,-118.6421892,-77.82514202,-55.3690525,-112.8715551,-51.35760488,-132.9761438,-71.43171604,-80.44341639,-60.97850424,-61.76717846,-51.48041617,-58.99802258,-74.13195114,-71.5777372,-62.90125517,-84.04856262,-142.4049304
